time	x	z	theta_m[deg]	theta[deg]	dx	dz	dtheta_m[deg]	dtheta[deg]	r	torque	hand2bar	
0.47	0	0	-195.818	62.2509	0	0	-545.455	354.326	-0.0192426	0	10
0.471	0	0	-196.364	62.6043	0	0	-545.455	352.58	-0.0191899	0	10
0.472	0	0	-196.909	62.9561	0	0	-545.455	350.828	-0.0191353	0	10
0.473	0	0	-197.455	63.306	0	0	-545.455	349.069	-0.0190791	0	10
0.474	0	0	-198	63.6542	0	0	-545.455	347.304	-0.0190211	0	10
0.475	0	0	-198.545	64.0006	0	0	-545.455	345.533	-0.0189614	0	10
0.476	0	0	-199.091	64.3452	0	0	-545.455	343.755	-0.0189	0	10
0.477	0	0	-199.636	64.6881	0	0	-545.455	341.971	-0.0188369	0	10
0.478	0	0	-200.182	65.0292	0	0	-545.455	340.182	-0.0187721	0	10
0.479	0	0	-200.727	65.3685	0	0	-545.455	338.386	-0.0187055	0	10
0.48	0	0	-201.273	65.706	0	0	-545.455	336.585	-0.0186373	0	10
0.481	0	0	-201.818	66.0416	0	0	-545.455	334.778	-0.0185674	0	10
0.482	0	0	-202.364	66.3755	0	0	-545.455	332.966	-0.0184958	0	10
0.483	0	0	-202.909	66.7076	0	0	-545.455	331.148	-0.0184225	0	10
0.484	0	0	-203.455	67.0378	0	0	-545.455	329.325	-0.0183475	0	10
0.485	0	0	-204	67.3662	0	0	-545.455	327.497	-0.0182709	0	10
0.486	0	0	-204.545	67.6928	0	0	-545.455	325.664	-0.0181926	0	10
0.487	0	0	-205.091	68.0175	0	0	-545.455	323.826	-0.0181127	0	10
0.488	0	0	-205.636	68.3405	0	0	-545.455	321.983	-0.0180312	0	10
0.489	0	0	-206.182	68.6615	0	0	-545.455	320.136	-0.017948	0	10
0.49	0	0	-206.727	68.9807	0	0	-545.455	318.284	-0.0178631	0	10
0.491	0	0	-207.273	69.2981	0	0	-545.455	316.427	-0.0177767	0	10
0.492	0	0	-207.818	69.6136	0	0	-545.455	314.566	-0.0176887	0	10
0.493	0	0	-208.364	69.9272	0	0	-545.455	312.701	-0.017599	0	10
0.494	0	0	-208.909	70.239	0	0	-545.455	310.832	-0.0175078	0	10
0.495	0	0	-209.455	70.5489	0	0	-545.455	308.958	-0.0174149	0	10
0.496	0	0	-210	70.8569	0	0	-545.455	307.081	-0.0173205	0	10
0.497	0	0	-210.545	71.163	0	0	-545.455	305.2	-0.0172245	0	10
0.498	0	0	-211.091	71.4673	0	0	-545.455	303.315	-0.017127	0	10
0.499	0	0	-211.636	71.7697	0	0	-545.455	301.426	-0.0170279	0	10
0.5	0	0	-212.182	72.0701	0	0	-545.455	299.534	-0.0169272	0	10
0.501	0	0	-212.727	72.3687	0	0	-545.455	297.638	-0.0168251	0	10
0.502	0	0	-213.273	72.6654	0	0	-545.455	295.739	-0.0167214	0	10
0.503	0	0	-213.818	72.9602	0	0	-545.455	293.837	-0.0166162	0	10
0.504	0	0	-214.364	73.2531	0	0	-545.455	291.932	-0.0165094	0	10
0.505	0	0	-214.909	73.5441	0	0	-545.455	290.023	-0.0164012	0	10
0.506	0	0	-215.455	73.8331	0	0	-545.455	288.112	-0.0162915	0	10
0.507	0	0	-216	74.1203	0	0	-545.455	286.197	-0.0161803	0	10
0.508	0	0	-216.545	74.4055	0	0	-545.455	284.28	-0.0160677	0	10
0.509	0	0	-217.091	74.6889	0	0	-545.455	282.361	-0.0159536	0	10
0.51	0	0	-217.636	74.9702	0	0	-545.455	280.438	-0.015838	0	10
0.511	0	0	-218.182	75.2497	0	0	-545.455	278.514	-0.0157211	0	10
0.512	0	0	-218.727	75.5273	0	0	-545.455	276.587	-0.0156027	0	10
0.513	0	0	-219.273	75.8029	0	0	-545.455	274.657	-0.0154828	0	10
0.514	0	0	-219.818	76.0766	0	0	-545.455	272.725	-0.0153616	0	10
0.515	0	0	-220.364	76.3483	0	0	-545.455	270.792	-0.015239	0	10
0.516	0	0	-220.909	76.6182	0	0	-545.455	268.856	-0.015115	0	10
0.517	0	0	-221.455	76.8861	0	0	-545.455	266.918	-0.0149896	0	10
0.518	0	0	-222	77.152	0	0	-545.455	264.978	-0.0148629	0	10
0.519	0	0	-222.545	77.416	0	0	-545.455	263.037	-0.0147348	0	10
0.52	0	0	-223.091	77.6781	0	0	-545.455	261.093	-0.0146054	0	10
0.521	0	0	-223.636	77.9382	0	0	-545.455	259.149	-0.0144747	0	10
0.522	0	0	-224.182	78.1964	0	0	-545.455	257.202	-0.0143426	0	10
0.523	0	0	-224.727	78.4526	0	0	-545.455	255.254	-0.0142093	0	10
0.524	0	0	-225.273	78.7069	0	0	-545.455	253.305	-0.0140747	0	10
0.525	0	0	-225.818	78.9592	0	0	-545.455	251.354	-0.0139388	0	10
0.526	0	0	-226.364	79.2096	0	0	-545.455	249.403	-0.0138016	0	10
0.527	0	0	-226.909	79.458	0	0	-545.455	247.45	-0.0136632	0	10
0.528	0	0	-227.455	79.7045	0	0	-545.455	245.496	-0.0135235	0	10
0.529	0	0	-228	79.949	0	0	-545.455	243.541	-0.0133826	0	10
0.53	0	0	-228.545	80.1916	0	0	-545.455	241.585	-0.0132405	0	10
0.531	0	0	-229.091	80.4322	0	0	-545.455	239.628	-0.0130972	0	10
0.532	0	0	-229.636	80.6708	0	0	-545.455	237.67	-0.0129527	0	10
0.533	0	0	-230.182	80.9075	0	0	-545.455	235.712	-0.0128071	0	10
0.534	0	0	-230.727	81.1423	0	0	-545.455	233.753	-0.0126602	0	10
0.535	0	0	-231.273	81.375	0	0	-545.455	231.793	-0.0125123	0	10
0.536	0	0	-231.818	81.6058	0	0	-545.455	229.833	-0.0123632	0	10
0.537	0	0	-232.364	81.8347	0	0	-545.455	227.873	-0.012213	0	10
0.538	0	0	-232.909	82.0616	0	0	-545.455	225.912	-0.0120616	0	10
0.539	0	0	-233.455	82.2865	0	0	-545.455	223.95	-0.0119092	0	10
0.54	0	0	-234	82.5095	0	0	-545.455	221.989	-0.0117557	0	10
0.541	0	0	-234.545	82.7305	0	0	-545.455	220.027	-0.0116011	0	10
0.542	0	0	-235.091	82.9495	0	0	-545.455	218.065	-0.0114455	0	10
0.543	0	0	-235.636	83.1666	0	0	-545.455	216.103	-0.0112889	0	10
0.544	0	0	-236.182	83.3817	0	0	-545.455	214.141	-0.0111312	0	10
0.545	0	0	-236.727	83.5949	0	0	-545.455	212.179	-0.0109725	0	10
0.546	0	0	-237.273	83.8061	0	0	-545.455	210.217	-0.0108128	0	10
0.547	0	0	-237.818	84.0153	0	0	-545.455	208.256	-0.0106522	0	10
0.548	0	0	-238.364	84.2226	0	0	-545.455	206.294	-0.0104905	0	10
0.549	0	0	-238.909	84.4279	0	0	-545.455	204.333	-0.0103279	0	10
0.55	0	0	-239.455	84.6313	0	0	-545.455	202.372	-0.0101644	0	10
0.551	0	0	-240	84.8327	0	0	-545.455	200.412	-0.01	0	10
0.552	0	0	-240.545	85.0321	0	0	-545.455	198.452	-0.00983466	0	10
0.553	0	0	-241.091	85.2296	0	0	-545.455	196.492	-0.00966843	0	10
0.554	0	0	-241.636	85.4251	0	0	-545.455	194.533	-0.00950132	0	10
0.555	0	0	-242.182	85.6186	0	0	-545.455	192.574	-0.00933335	0	10
0.556	0	0	-242.727	85.8102	0	0	-545.455	190.616	-0.00916453	0	10
0.557	0	0	-243.273	85.9999	0	0	-545.455	188.659	-0.00899488	0	10
0.558	0	0	-243.818	86.1876	0	0	-545.455	186.703	-0.00882442	0	10
0.559	0	0	-244.364	86.3733	0	0	-545.455	184.747	-0.00865316	0	10
0.56	0	0	-244.909	86.557	0	0	-545.455	182.792	-0.00848111	0	10
0.561	0	0	-245.455	86.7389	0	0	-545.455	180.838	-0.0083083	0	10
0.562	0	0	-246	86.9187	0	0	-545.455	178.884	-0.00813473	0	10
0.563	0	0	-246.545	87.0966	0	0	-545.455	176.932	-0.00796043	0	10
0.564	0	0	-247.091	87.2726	0	0	-545.455	174.981	-0.0077854	0	10
0.565	0	0	-247.636	87.4466	0	0	-545.455	173.03	-0.00760967	0	10
0.566	0	0	-248.182	87.6187	0	0	-545.455	171.081	-0.00743325	0	10
0.567	0	0	-248.727	87.7888	0	0	-545.455	169.133	-0.00725615	0	10
0.568	0	0	-249.273	87.9569	0	0	-545.455	167.186	-0.0070784	0	10
0.569	0	0	-249.818	88.1231	0	0	-545.455	165.24	-0.00690001	0	10
0.57	0	0	-250.364	88.2874	0	0	-545.455	163.295	-0.00672099	0	10
0.571	0	0	-250.909	88.4497	0	0	-545.455	161.351	-0.00654136	0	10
0.572	0	0	-251.455	88.6101	0	0	-545.455	159.409	-0.00636114	0	10
0.573	0	0	-252	88.7685	0	0	-545.455	157.468	-0.00618034	0	10
0.574	0	0	-252.545	88.925	0	0	-545.455	155.528	-0.00599898	0	10
0.575	0	0	-253.091	89.0796	0	0	-545.455	153.59	-0.00581708	0	10
0.576	0	0	-253.636	89.2322	0	0	-545.455	151.653	-0.00563465	0	10
0.577	0	0	-254.182	89.3829	0	0	-545.455	149.717	-0.00545171	0	10
0.578	0	0	-254.727	89.5317	0	0	-545.455	147.783	-0.00526828	0	10
0.579	0	0	-255.273	89.6785	0	0	-545.455	145.85	-0.00508437	0	10
0.58	0	0	-255.818	89.8234	0	0	-545.455	143.919	-0.00489999	0	10
0.581	0	0	-256.364	89.9663	0	0	-545.455	141.989	-0.00471518	0	10
0.582	0	0	-256.909	90.1073	0	0	-545.455	140.061	-0.00452994	0	10
0.583	0	0	-257.455	90.2464	0	0	-545.455	138.135	-0.00434428	0	10
0.584	0	0	-258	90.3836	0	0	-545.455	136.21	-0.00415823	0	10
0.585	0	0	-258.545	90.5188	0	0	-545.455	134.286	-0.00397181	0	10
0.586	0	0	-259.091	90.6522	0	0	-545.455	132.364	-0.00378502	0	10
0.587	0	0	-259.636	90.7836	0	0	-545.455	130.444	-0.0035979	0	10
0.588	0	0	-260.182	90.9131	0	0	-545.455	128.526	-0.00341044	0	10
0.589	0	0	-260.727	91.0406	0	0	-545.455	126.609	-0.00322268	0	10
0.59	0	0	-261.273	91.1663	0	0	-545.455	124.694	-0.00303463	0	10
0.591	0	0	-261.818	91.29	0	0	-545.455	122.78	-0.0028463	0	10
0.592	0	0	-262.364	91.4118	0	0	-545.455	120.869	-0.00265771	0	10
0.593	0	0	-262.909	91.5318	0	0	-545.455	118.959	-0.00246888	0	10
0.594	0	0	-263.455	91.6498	0	0	-545.455	117.051	-0.00227983	0	10
0.595	0	0	-264	91.7659	0	0	-545.455	115.144	-0.00209057	0	10
0.596	0	0	-264.545	91.88	0	0	-545.455	113.24	-0.00190112	0	10
0.597	0	0	-265.091	91.9923	0	0	-545.455	111.337	-0.0017115	0	10
0.598	0	0	-265.636	92.1027	0	0	-545.455	109.436	-0.00152172	0	10
0.599	0	0	-266.182	92.2112	0	0	-545.455	107.537	-0.00133181	0	10
0.6	0	0	-266.727	92.3178	0	0	-545.455	105.64	-0.00114178	0	10
0.601	0	0	-267.273	92.4225	0	0	-545.455	103.744	-0.000951638	0	10
0.602	0	0	-267.818	92.5253	0	0	-545.455	101.851	-0.000761414	0	10
0.603	0	0	-268.364	92.6262	0	0	-545.455	99.9589	-0.000571121	0	10
0.604	0	0	-268.909	92.7252	0	0	-545.455	98.0691	-0.000380776	0	10
0.605	0	0	-269.455	92.8223	0	0	-545.455	96.1812	-0.000190397	0	10
0.606	0	0	-270	92.9176	0	0	-545.455	94.2952	5.29233e-16	0	10
0.607	0	0	-270.545	93.0109	0	0	-545.455	92.411	0.000190397	0	10
0.608	0	0	-271.091	93.1024	0	0	-545.455	90.5288	0.000380776	0	10
0.609	0	0	-271.636	93.192	0	0	-545.455	88.6485	0.000571121	0	10
0.61	0	0	-272.182	93.2797	0	0	-545.455	86.7701	0.000761414	0	10
0.611	0	0	-272.727	93.3655	0	0	-545.455	84.8936	0.000951638	0	10
0.612	0	0	-273.273	93.4495	0	0	-545.455	83.019	0.00114178	0	10
0.613	0	0	-273.818	93.5316	0	0	-545.455	81.1464	0.00133181	0	10
0.614	0	0	-274.364	93.6118	0	0	-545.455	79.2756	0.00152172	0	10
0.615	0	0	-274.909	93.6901	0	0	-545.455	77.4068	0.0017115	0	10
0.616	0	0	-275.455	93.7666	0	0	-545.455	75.5399	0.00190112	0	10
0.617	0	0	-276	93.8412	0	0	-545.455	73.675	0.00209057	0	10
0.618	0	0	-276.545	93.9139	0	0	-545.455	71.812	0.00227983	0	10
0.619	0	0	-277.091	93.9848	0	0	-545.455	69.9508	0.00246888	0	10
0.62	0	0	-277.636	94.0538	0	0	-545.455	68.0916	0.00265771	0	10
0.621	0	0	-278.182	94.121	0	0	-545.455	66.2344	0.0028463	0	10
0.622	0	0	-278.727	94.1863	0	0	-545.455	64.379	0.00303463	0	10
0.623	0	0	-279.273	94.2498	0	0	-545.455	62.5256	0.00322268	0	10
0.624	0	0	-279.818	94.3114	0	0	-545.455	60.674	0.00341044	0	10
0.625	0	0	-280.364	94.3711	0	0	-545.455	58.8244	0.0035979	0	10
0.626	0	0	-280.909	94.429	0	0	-545.455	56.9766	0.00378502	0	10
0.627	0	0	-281.455	94.4851	0	0	-545.455	55.1308	0.00397181	0	10
0.628	0	0	-282	94.5393	0	0	-545.455	53.2868	0.00415823	0	10
0.629	0	0	-282.545	94.5916	0	0	-545.455	51.4447	0.00434428	0	10
0.63	0	0	-283.091	94.6422	0	0	-545.455	49.6045	0.00452994	0	10
0.631	0	0	-283.636	94.6908	0	0	-545.455	47.7662	0.00471518	0	10
0.632	0	0	-284.182	94.7377	0	0	-545.455	45.9297	0.00489999	0	10
0.633	0	0	-284.727	94.7827	0	0	-545.455	44.095	0.00508437	0	10
0.634	0	0	-285.273	94.8259	0	0	-545.455	42.2622	0.00526828	0	10
0.635	0	0	-285.818	94.8672	0	0	-545.455	40.4312	0.00545171	0	10
0.636	0	0	-286.364	94.9067	0	0	-545.455	38.6021	0.00563465	0	10
0.637	0	0	-286.909	94.9444	0	0	-545.455	36.7747	0.00581708	0	10
0.638	0	0	-287.455	94.9803	0	0	-545.455	34.9492	0.00599898	0	10
0.639	0	0	-288	95.0143	0	0	-545.455	33.1254	0.00618034	0	10
0.64	0	0	-288.545	95.0465	0	0	-545.455	31.3035	0.00636114	0	10
0.641	0	0	-289.091	95.0769	0	0	-545.455	29.4833	0.00654136	0	10
0.642	0	0	-289.636	95.1055	0	0	-545.455	27.6648	0.00672099	0	10
0.643	0	0	-290.182	95.1323	0	0	-545.455	25.8481	0.00690001	0	10
0.644	0	0	-290.727	95.1572	0	0	-545.455	24.0331	0.0070784	0	10
0.645	0	0	-291.273	95.1803	0	0	-545.455	22.2198	0.00725615	0	10
0.646	0	0	-291.818	95.2017	0	0	-545.455	20.4082	0.00743325	0	10
0.647	0	0	-292.364	95.2212	0	0	-545.455	18.5983	0.00760967	0	10
0.648	0	0	-292.909	95.2388	0	0	-545.455	16.7901	0.0077854	0	10
0.649	0	0	-293.455	95.2547	0	0	-545.455	14.9835	0.00796043	0	10
0.65	0	0	-294	95.2688	0	0	-545.455	13.1786	0.00813473	0	10
0.651	0	0	-294.545	95.2811	0	0	-545.455	11.3753	0.0083083	0	10
0.652	0	0	-295.091	95.2916	0	0	-545.455	9.5736	0.00848111	0	10
0.653	0	0	-295.636	95.3002	0	0	-545.455	7.7735	0.00865316	0	10
0.654	0	0	-296.182	95.3071	0	0	-545.455	5.97498	0.00882442	0	10
0.655	0	0	-296.727	95.3122	0	0	-545.455	4.17802	0.00899488	0	10
0.656	0	0	-297.273	95.3155	0	0	-545.455	2.3826	0.00916453	0	10
0.657	0	0	-297.818	95.317	0	0	-545.455	0.588702	0.00933335	0	10
0.658	0	0	-298.364	95.3166	0	0	-545.455	-1.20368	0.00950132	0	10
0.659	0	0	-298.909	95.3146	0	0	-545.455	-2.99458	0.00966843	0	10
0.66	0	0	-299.455	95.3107	0	0	-545.455	-4.784	0.00983466	0	10
0.661	0	0	-300	95.305	0	0	-545.455	-6.57197	0.01	0	10
0.662	0	0	-300.545	95.2975	0	0	-545.455	-8.35851	0.0101644	0	10
0.663	0	0	-301.091	95.2883	0	0	-545.455	-10.1436	0.0103279	0	10
0.664	0	0	-301.636	95.2772	0	0	-545.455	-11.9273	0.0104905	0	10
0.665	0	0	-302.182	95.2644	0	0	-545.455	-13.7097	0.0106522	0	10
0.666	0	0	-302.727	95.2498	0	0	-545.455	-15.4907	0.0108128	0	10
0.667	0	0	-303.273	95.2334	0	0	-545.455	-17.2703	0.0109725	0	10
0.668	0	0	-303.818	95.2153	0	0	-545.455	-19.0487	0.0111312	0	10
0.669	0	0	-304.364	95.1953	0	0	-545.455	-20.8257	0.0112889	0	10
0.67	0	0	-304.909	95.1736	0	0	-545.455	-22.6014	0.0114455	0	10
0.671	0	0	-305.455	95.1501	0	0	-545.455	-24.3759	0.0116011	0	10
0.672	0	0	-306	95.1249	0	0	-545.455	-26.1492	0.0117557	0	10
0.673	0	0	-306.545	95.0978	0	0	-545.455	-27.9212	0.0119092	0	10
0.674	0	0	-307.091	95.069	0	0	-545.455	-29.6921	0.0120616	0	10
0.675	0	0	-307.636	95.0385	0	0	-545.455	-31.4618	0.012213	0	10
0.676	0	0	-308.182	95.0061	0	0	-545.455	-33.2303	0.0123632	0	10
0.677	0	0	-308.727	94.972	0	0	-545.455	-34.9977	0.0125123	0	10
0.678	0	0	-309.273	94.9361	0	0	-545.455	-36.764	0.0126602	0	10
0.679	0	0	-309.818	94.8985	0	0	-545.455	-38.5292	0.0128071	0	10
0.68	0	0	-310.364	94.8591	0	0	-545.455	-40.2933	0.0129527	0	10
0.681	0	0	-310.909	94.8179	0	0	-545.455	-42.0564	0.0130972	0	10
0.682	0	0	-311.455	94.7749	0	0	-545.455	-43.8185	0.0132405	0	10
0.683	0	0	-312	94.7302	0	0	-545.455	-45.5795	0.0133826	0	10
0.684	0	0	-312.545	94.6838	0	0	-545.455	-47.3396	0.0135235	0	10
0.685	0	0	-313.091	94.6356	0	0	-545.455	-49.0987	0.0136632	0	10
0.686	0	0	-313.636	94.5856	0	0	-545.455	-50.8569	0.0138016	0	10
0.687	0	0	-314.182	94.5338	0	0	-545.455	-52.6142	0.0139388	0	10
0.688	0	0	-314.727	94.4804	0	0	-545.455	-54.3706	0.0140747	0	10
0.689	0	0	-315.273	94.4251	0	0	-545.455	-56.1262	0.0142093	0	10
0.69	0	0	-315.818	94.3681	0	0	-545.455	-57.8809	0.0143426	0	10
0.691	0	0	-316.364	94.3093	0	0	-545.455	-59.6347	0.0144747	0	10
0.692	0	0	-316.909	94.2488	0	0	-545.455	-61.3878	0.0146054	0	10
0.693	0	0	-317.455	94.1866	0	0	-545.455	-63.1401	0.0147348	0	10
0.694	0	0	-318	94.1226	0	0	-545.455	-64.8917	0.0148629	0	10
0.695	0	0	-318.545	94.0568	0	0	-545.455	-66.6425	0.0149896	0	10
0.696	0	0	-319.091	93.9893	0	0	-545.455	-68.3926	0.015115	0	10
0.697	0	0	-319.636	93.92	0	0	-545.455	-70.142	0.015239	0	10
0.698	0	0	-320.182	93.849	0	0	-545.455	-71.8908	0.0153616	0	10
0.699	0	0	-320.727	93.7762	0	0	-545.455	-73.6389	0.0154828	0	10
0.7	0	0	-321.273	93.7017	0	0	-545.455	-75.3864	0.0156027	0	10
0.701	0	0	-321.818	93.6254	0	0	-545.455	-77.1333	0.0157211	0	10
0.702	0	0	-322.364	93.5474	0	0	-545.455	-78.8797	0.015838	0	10
0.703	0	0	-322.909	93.4677	0	0	-545.455	-80.6254	0.0159536	0	10
0.704	0	0	-323.455	93.3862	0	0	-545.455	-82.3707	0.0160677	0	10
0.705	0	0	-324	93.3029	0	0	-545.455	-84.1155	0.0161803	0	10
0.706	0	0	-324.545	93.218	0	0	-545.455	-85.8597	0.0162915	0	10
0.707	0	0	-325.091	93.1312	0	0	-545.455	-87.6035	0.0164012	0	10
0.708	0	0	-325.636	93.0428	0	0	-545.455	-89.3469	0.0165094	0	10
0.709	0	0	-326.182	92.9525	0	0	-545.455	-91.0898	0.0166162	0	10
0.71	0	0	-326.727	92.8606	0	0	-545.455	-92.8324	0.0167214	0	10
0.711	0	0	-327.273	92.7669	0	0	-545.455	-94.5746	0.0168251	0	10
